table_name,Subject_ID_D,Subject_ID_N,T2_date_iso,device_id,week_first_ts,week_rows,fallback_latest_ts,fallback_rows
touch,024,68,2025-09-15,f3b5cf93-5f92-4d02-be6e-4f0c6e5d2042,,0,,0
significant,024,68,2025-09-15,ea530d49-d351-4456-8892-510264486b17,1757723554079.0,54,1757724368865.0,1209
significant,024,68,2025-09-15,f3b5cf93-5f92-4d02-be6e-4f0c6e5d2042,,0,,0
sensor_linear_accelerometer,024,68,2025-09-15,ea530d49-d351-4456-8892-510264486b17,,0,,0
sensor_linear_accelerometer,024,68,2025-09-15,f3b5cf93-5f92-4d02-be6e-4f0c6e5d2042,,0,,0
barometer,024,68,2025-09-15,ea530d49-d351-4456-8892-510264486b17,,0,,0
barometer,024,68,2025-09-15,f3b5cf93-5f92-4d02-be6e-4f0c6e5d2042,,0,,0
applications_foreground,025,16,2025-10-23,5a305fb3-9bb9-466b-961e-a7c6889be5d6,,0,,0
applications_foreground,025,16,2025-10-23,6ed52930-e174-4c48-896f-cae76aa3b171,,0,,0
applications_foreground,025,16,2025-10-23,9fbd0885-dc45-4352-a895-bceb7c778465,,0,,0
applications_foreground,025,16,2025-10-23,aa5788d8-fddc-41ba-94f1-c69d492f0072,,0,,0
applications_foreground,025,16,2025-10-23,f43dbdf4-c273-4de2-8966-216639f0b6f9,,0,,0
battery,025,16,2025-10-23,5a305fb3-9bb9-466b-961e-a7c6889be5d6,,0,,0
battery,025,16,2025-10-23,6ed52930-e174-4c48-896f-cae76aa3b171,,0,,0
battery,025,16,2025-10-23,9fbd0885-dc45-4352-a895-bceb7c778465,,0,,0
battery,025,16,2025-10-23,aa5788d8-fddc-41ba-94f1-c69d492f0072,,0,,0
battery,025,16,2025-10-23,f43dbdf4-c273-4de2-8966-216639f0b6f9,,0,,0
bluetooth,025,16,2025-10-23,5a305fb3-9bb9-466b-961e-a7c6889be5d6,,0,,0
bluetooth,025,16,2025-10-23,6ed52930-e174-4c48-896f-cae76aa3b171,,0,,0
bluetooth,025,16,2025-10-23,9fbd0885-dc45-4352-a895-bceb7c778465,,0,,0
bluetooth,025,16,2025-10-23,aa5788d8-fddc-41ba-94f1-c69d492f0072,,0,,0
bluetooth,025,16,2025-10-23,f43dbdf4-c273-4de2-8966-216639f0b6f9,,0,,0
calls,025,16,2025-10-23,5a305fb3-9bb9-466b-961e-a7c6889be5d6,,0,,0
calls,025,16,2025-10-23,6ed52930-e174-4c48-896f-cae76aa3b171,,0,,0
calls,025,16,2025-10-23,9fbd0885-dc45-4352-a895-bceb7c778465,,0,,0
calls,025,16,2025-10-23,aa5788d8-fddc-41ba-94f1-c69d492f0072,,0,,0
calls,025,16,2025-10-23,f43dbdf4-c273-4de2-8966-216639f0b6f9,,0,,0
gsm,025,16,2025-10-23,5a305fb3-9bb9-466b-961e-a7c6889be5d6,,0,,0
gsm,025,16,2025-10-23,6ed52930-e174-4c48-896f-cae76aa3b171,,0,,0
gsm,025,16,2025-10-23,9fbd0885-dc45-4352-a895-bceb7c778465,,0,,0
gsm,025,16,2025-10-23,aa5788d8-fddc-41ba-94f1-c69d492f0072,,0,,0
gsm,025,16,2025-10-23,f43dbdf4-c273-4de2-8966-216639f0b6f9,,0,,0
keyboard,025,16,2025-10-23,5a305fb3-9bb9-466b-961e-a7c6889be5d6,,0,,0
keyboard,025,16,2025-10-23,6ed52930-e174-4c48-896f-cae76aa3b171,,0,,0
keyboard,025,16,2025-10-23,9fbd0885-dc45-4352-a895-bceb7c778465,,0,,0
keyboard,025,16,2025-10-23,aa5788d8-fddc-41ba-94f1-c69d492f0072,,0,,0
keyboard,025,16,2025-10-23,f43dbdf4-c273-4de2-8966-216639f0b6f9,,0,,0
locations,025,16,2025-10-23,5a305fb3-9bb9-466b-961e-a7c6889be5d6,,0,,0
locations,025,16,2025-10-23,6ed52930-e174-4c48-896f-cae76aa3b171,,0,,0
locations,025,16,2025-10-23,9fbd0885-dc45-4352-a895-bceb7c778465,,0,,0
locations,025,16,2025-10-23,aa5788d8-fddc-41ba-94f1-c69d492f0072,,0,,0
locations,025,16,2025-10-23,f43dbdf4-c273-4de2-8966-216639f0b6f9,,0,,0
messages,025,16,2025-10-23,5a305fb3-9bb9-466b-961e-a7c6889be5d6,,0,,0
messages,025,16,2025-10-23,6ed52930-e174-4c48-896f-cae76aa3b171,,0,,0
messages,025,16,2025-10-23,9fbd0885-dc45-4352-a895-bceb7c778465,,0,,0
messages,025,16,2025-10-23,aa5788d8-fddc-41ba-94f1-c69d492f0072,,0,,0
messages,025,16,2025-10-23,f43dbdf4-c273-4de2-8966-216639f0b6f9,,0,,0
plugin_google_activity_recognition,025,16,2025-10-23,5a305fb3-9bb9-466b-961e-a7c6889be5d6,,0,,0
plugin_google_activity_recognition,025,16,2025-10-23,6ed52930-e174-4c48-896f-cae76aa3b171,,0,,0
plugin_google_activity_recognition,025,16,2025-10-23,9fbd0885-dc45-4352-a895-bceb7c778465,,0,,0
plugin_google_activity_recognition,025,16,2025-10-23,aa5788d8-fddc-41ba-94f1-c69d492f0072,,0,,0
plugin_google_activity_recognition,025,16,2025-10-23,f43dbdf4-c273-4de2-8966-216639f0b6f9,,0,,0
screen,025,16,2025-10-23,5a305fb3-9bb9-466b-961e-a7c6889be5d6,,0,,0
screen,025,16,2025-10-23,6ed52930-e174-4c48-896f-cae76aa3b171,,0,,0
screen,025,16,2025-10-23,9fbd0885-dc45-4352-a895-bceb7c778465,,0,,0
screen,025,16,2025-10-23,aa5788d8-fddc-41ba-94f1-c69d492f0072,,0,,0
screen,025,16,2025-10-23,f43dbdf4-c273-4de2-8966-216639f0b6f9,,0,,0
telephony,025,16,2025-10-23,5a305fb3-9bb9-466b-961e-a7c6889be5d6,,0,,0
telephony,025,16,2025-10-23,6ed52930-e174-4c48-896f-cae76aa3b171,,0,,0
telephony,025,16,2025-10-23,9fbd0885-dc45-4352-a895-bceb7c778465,,0,,0
telephony,025,16,2025-10-23,aa5788d8-fddc-41ba-94f1-c69d492f0072,,0,,0
telephony,025,16,2025-10-23,f43dbdf4-c273-4de2-8966-216639f0b6f9,,0,,0
gsm_neighbor,025,16,2025-10-23,5a305fb3-9bb9-466b-961e-a7c6889be5d6,,0,,0
gsm_neighbor,025,16,2025-10-23,6ed52930-e174-4c48-896f-cae76aa3b171,,0,,0
gsm_neighbor,025,16,2025-10-23,9fbd0885-dc45-4352-a895-bceb7c778465,,0,,0
gsm_neighbor,025,16,2025-10-23,aa5788d8-fddc-41ba-94f1-c69d492f0072,,0,,0
gsm_neighbor,025,16,2025-10-23,f43dbdf4-c273-4de2-8966-216639f0b6f9,,0,,0
touch,025,16,2025-10-23,5a305fb3-9bb9-466b-961e-a7c6889be5d6,,0,,0
touch,025,16,2025-10-23,6ed52930-e174-4c48-896f-cae76aa3b171,,0,,0
touch,025,16,2025-10-23,9fbd0885-dc45-4352-a895-bceb7c778465,,0,,0
touch,025,16,2025-10-23,aa5788d8-fddc-41ba-94f1-c69d492f0072,,0,,0
touch,025,16,2025-10-23,f43dbdf4-c273-4de2-8966-216639f0b6f9,,0,,0
significant,025,16,2025-10-23,5a305fb3-9bb9-466b-961e-a7c6889be5d6,,0,,0
significant,025,16,2025-10-23,6ed52930-e174-4c48-896f-cae76aa3b171,,0,,0
significant,025,16,2025-10-23,9fbd0885-dc45-4352-a895-bceb7c778465,,0,,0
significant,025,16,2025-10-23,aa5788d8-fddc-41ba-94f1-c69d492f0072,,0,,0
significant,025,16,2025-10-23,f43dbdf4-c273-4de2-8966-216639f0b6f9,,0,,0
sensor_linear_accelerometer,025,16,2025-10-23,5a305fb3-9bb9-466b-961e-a7c6889be5d6,,0,,0
sensor_linear_accelerometer,025,16,2025-10-23,6ed52930-e174-4c48-896f-cae76aa3b171,,0,,0
sensor_linear_accelerometer,025,16,2025-10-23,9fbd0885-dc45-4352-a895-bceb7c778465,,0,,0
sensor_linear_accelerometer,025,16,2025-10-23,aa5788d8-fddc-41ba-94f1-c69d492f0072,,0,,0
sensor_linear_accelerometer,025,16,2025-10-23,f43dbdf4-c273-4de2-8966-216639f0b6f9,,0,,0
barometer,025,16,2025-10-23,5a305fb3-9bb9-466b-961e-a7c6889be5d6,,0,,0
barometer,025,16,2025-10-23,6ed52930-e174-4c48-896f-cae76aa3b171,,0,,0
barometer,025,16,2025-10-23,9fbd0885-dc45-4352-a895-bceb7c778465,,0,,0
barometer,025,16,2025-10-23,aa5788d8-fddc-41ba-94f1-c69d492f0072,,0,,0
barometer,025,16,2025-10-23,f43dbdf4-c273-4de2-8966-216639f0b6f9,,0,,0
applications_foreground,029,80,2025-12-30,ca1d9d28-454f-4e58-aba1-61a3c93f5cb5,,0,,0
applications_foreground,029,80,2025-12-30,ed3860d6-8c63-4db3-a74f-263067f0a88f,,0,,0
battery,029,80,2025-12-30,ca1d9d28-454f-4e58-aba1-61a3c93f5cb5,,0,,0
battery,029,80,2025-12-30,ed3860d6-8c63-4db3-a74f-263067f0a88f,,0,,0
bluetooth,029,80,2025-12-30,ca1d9d28-454f-4e58-aba1-61a3c93f5cb5,,0,,0
bluetooth,029,80,2025-12-30,ed3860d6-8c63-4db3-a74f-263067f0a88f,,0,,0
calls,029,80,2025-12-30,ca1d9d28-454f-4e58-aba1-61a3c93f5cb5,,0,,0
calls,029,80,2025-12-30,ed3860d6-8c63-4db3-a74f-263067f0a88f,,0,,0
gsm,029,80,2025-12-30,ca1d9d28-454f-4e58-aba1-61a3c93f5cb5,,0,,0
gsm,029,80,2025-12-30,ed3860d6-8c63-4db3-a74f-263067f0a88f,,0,,0
keyboard,029,80,2025-12-30,ca1d9d28-454f-4e58-aba1-61a3c93f5cb5,,0,,0
keyboard,029,80,2025-12-30,ed3860d6-8c63-4db3-a74f-263067f0a88f,,0,,0
locations,029,80,2025-12-30,ca1d9d28-454f-4e58-aba1-61a3c93f5cb5,,0,,0
locations,029,80,2025-12-30,ed3860d6-8c63-4db3-a74f-263067f0a88f,,0,,0
messages,029,80,2025-12-30,ca1d9d28-454f-4e58-aba1-61a3c93f5cb5,,0,,0
messages,029,80,2025-12-30,ed3860d6-8c63-4db3-a74f-263067f0a88f,,0,,0
plugin_google_activity_recognition,029,80,2025-12-30,ca1d9d28-454f-4e58-aba1-61a3c93f5cb5,,0,,0
plugin_google_activity_recognition,029,80,2025-12-30,ed3860d6-8c63-4db3-a74f-263067f0a88f,,0,,0
screen,029,80,2025-12-30,ca1d9d28-454f-4e58-aba1-61a3c93f5cb5,,0,,0
screen,029,80,2025-12-30,ed3860d6-8c63-4db3-a74f-263067f0a88f,,0,,0
telephony,029,80,2025-12-30,ca1d9d28-454f-4e58-aba1-61a3c93f5cb5,,0,,0
telephony,029,80,2025-12-30,ed3860d6-8c63-4db3-a74f-263067f0a88f,,0,,0
gsm_neighbor,029,80,2025-12-30,ca1d9d28-454f-4e58-aba1-61a3c93f5cb5,,0,,0
gsm_neighbor,029,80,2025-12-30,ed3860d6-8c63-4db3-a74f-263067f0a88f,,0,,0
touch,029,80,2025-12-30,ca1d9d28-454f-4e58-aba1-61a3c93f5cb5,,0,,0
touch,029,80,2025-12-30,ed3860d6-8c63-4db3-a74f-263067f0a88f,,0,,0
significant,029,80,2025-12-30,ca1d9d28-454f-4e58-aba1-61a3c93f5cb5,,0,,0
significant,029,80,2025-12-30,ed3860d6-8c63-4db3-a74f-263067f0a88f,,0,,0
sensor_linear_accelerometer,029,80,2025-12-30,ca1d9d28-454f-4e58-aba1-61a3c93f5cb5,,0,,0
sensor_linear_accelerometer,029,80,2025-12-30,ed3860d6-8c63-4db3-a74f-263067f0a88f,,0,,0
barometer,029,80,2025-12-30,ca1d9d28-454f-4e58-aba1-61a3c93f5cb5,,0,,0
barometer,029,80,2025-12-30,ed3860d6-8c63-4db3-a74f-263067f0a88f,,0,,0
applications_foreground,030,13,2025-10-29,2a809985-edc7-453b-9e2c-0c0cbeccf9a0,,0,,0
applications_foreground,030,13,2025-10-29,6a050fca-1274-4481-bc4d-6103a673b3fb,,0,,0
applications_foreground,030,13,2025-10-29,be1e1b3b-4ddf-4851-84d3-990843d5cb58,,0,,0
battery,030,13,2025-10-29,2a809985-edc7-453b-9e2c-0c0cbeccf9a0,,0,,0
battery,030,13,2025-10-29,6a050fca-1274-4481-bc4d-6103a673b3fb,,0,,0
battery,030,13,2025-10-29,be1e1b3b-4ddf-4851-84d3-990843d5cb58,,0,,0
bluetooth,030,13,2025-10-29,2a809985-edc7-453b-9e2c-0c0cbeccf9a0,,0,,0
bluetooth,030,13,2025-10-29,6a050fca-1274-4481-bc4d-6103a673b3fb,,0,,0
bluetooth,030,13,2025-10-29,be1e1b3b-4ddf-4851-84d3-990843d5cb58,,0,,0
calls,030,13,2025-10-29,2a809985-edc7-453b-9e2c-0c0cbeccf9a0,,0,,0
calls,030,13,2025-10-29,6a050fca-1274-4481-bc4d-6103a673b3fb,,0,,0
calls,030,13,2025-10-29,be1e1b3b-4ddf-4851-84d3-990843d5cb58,,0,,0
gsm,030,13,2025-10-29,2a809985-edc7-453b-9e2c-0c0cbeccf9a0,,0,,0
gsm,030,13,2025-10-29,6a050fca-1274-4481-bc4d-6103a673b3fb,,0,,0
gsm,030,13,2025-10-29,be1e1b3b-4ddf-4851-84d3-990843d5cb58,,0,,0
keyboard,030,13,2025-10-29,2a809985-edc7-453b-9e2c-0c0cbeccf9a0,,0,,0
keyboard,030,13,2025-10-29,6a050fca-1274-4481-bc4d-6103a673b3fb,,0,,0
keyboard,030,13,2025-10-29,be1e1b3b-4ddf-4851-84d3-990843d5cb58,,0,,0
locations,030,13,2025-10-29,2a809985-edc7-453b-9e2c-0c0cbeccf9a0,,0,,0
locations,030,13,2025-10-29,6a050fca-1274-4481-bc4d-6103a673b3fb,,0,,0
locations,030,13,2025-10-29,be1e1b3b-4ddf-4851-84d3-990843d5cb58,,0,,0
messages,030,13,2025-10-29,2a809985-edc7-453b-9e2c-0c0cbeccf9a0,,0,,0
messages,030,13,2025-10-29,6a050fca-1274-4481-bc4d-6103a673b3fb,,0,,0
messages,030,13,2025-10-29,be1e1b3b-4ddf-4851-84d3-990843d5cb58,,0,,0
plugin_google_activity_recognition,030,13,2025-10-29,2a809985-edc7-453b-9e2c-0c0cbeccf9a0,,0,,0
plugin_google_activity_recognition,030,13,2025-10-29,6a050fca-1274-4481-bc4d-6103a673b3fb,,0,,0
plugin_google_activity_recognition,030,13,2025-10-29,be1e1b3b-4ddf-4851-84d3-990843d5cb58,,0,,0
screen,030,13,2025-10-29,2a809985-edc7-453b-9e2c-0c0cbeccf9a0,,0,,0
screen,030,13,2025-10-29,6a050fca-1274-4481-bc4d-6103a673b3fb,,0,,0
screen,030,13,2025-10-29,be1e1b3b-4ddf-4851-84d3-990843d5cb58,,0,,0
telephony,030,13,2025-10-29,2a809985-edc7-453b-9e2c-0c0cbeccf9a0,,0,,0
telephony,030,13,2025-10-29,6a050fca-1274-4481-bc4d-6103a673b3fb,,0,,0
telephony,030,13,2025-10-29,be1e1b3b-4ddf-4851-84d3-990843d5cb58,,0,,0
gsm_neighbor,030,13,2025-10-29,2a809985-edc7-453b-9e2c-0c0cbeccf9a0,,0,,0
gsm_neighbor,030,13,2025-10-29,6a050fca-1274-4481-bc4d-6103a673b3fb,,0,,0
gsm_neighbor,030,13,2025-10-29,be1e1b3b-4ddf-4851-84d3-990843d5cb58,,0,,0
touch,030,13,2025-10-29,2a809985-edc7-453b-9e2c-0c0cbeccf9a0,,0,,0
touch,030,13,2025-10-29,6a050fca-1274-4481-bc4d-6103a673b3fb,,0,,0
touch,030,13,2025-10-29,be1e1b3b-4ddf-4851-84d3-990843d5cb58,,0,,0
significant,030,13,2025-10-29,2a809985-edc7-453b-9e2c-0c0cbeccf9a0,,0,,0
significant,030,13,2025-10-29,6a050fca-1274-4481-bc4d-6103a673b3fb,,0,,0
significant,030,13,2025-10-29,be1e1b3b-4ddf-4851-84d3-990843d5cb58,,0,,0
sensor_linear_accelerometer,030,13,2025-10-29,2a809985-edc7-453b-9e2c-0c0cbeccf9a0,,0,,0
sensor_linear_accelerometer,030,13,2025-10-29,6a050fca-1274-4481-bc4d-6103a673b3fb,,0,,0
sensor_linear_accelerometer,030,13,2025-10-29,be1e1b3b-4ddf-4851-84d3-990843d5cb58,,0,,0
barometer,030,13,2025-10-29,2a809985-edc7-453b-9e2c-0c0cbeccf9a0,,0,,0
barometer,030,13,2025-10-29,6a050fca-1274-4481-bc4d-6103a673b3fb,,0,,0
barometer,030,13,2025-10-29,be1e1b3b-4ddf-4851-84d3-990843d5cb58,,0,,0
applications_foreground,031,67,2025-10-21,4c6c7d6e-921b-4288-9f06-67cc96a37d1f,,0,,0
applications_foreground,031,67,2025-10-21,9fba07c0-12f9-4300-a9d2-b204be6da705,,0,,0
applications_foreground,031,67,2025-10-21,a9563005-6158-48e7-bb5b-298d03aa42a0,1760451247704.0,435,1760903749387.0,156
battery,031,67,2025-10-21,4c6c7d6e-921b-4288-9f06-67cc96a37d1f,,0,,0
battery,031,67,2025-10-21,9fba07c0-12f9-4300-a9d2-b204be6da705,,0,,0
battery,031,67,2025-10-21,a9563005-6158-48e7-bb5b-298d03aa42a0,1760451248666.0,214,1760906657231.0,93
bluetooth,031,67,2025-10-21,4c6c7d6e-921b-4288-9f06-67cc96a37d1f,,0,,0
bluetooth,031,67,2025-10-21,9fba07c0-12f9-4300-a9d2-b204be6da705,,0,,0
bluetooth,031,67,2025-10-21,a9563005-6158-48e7-bb5b-298d03aa42a0,1760513079061.0,10,1760515649158.0,10
calls,031,67,2025-10-21,4c6c7d6e-921b-4288-9f06-67cc96a37d1f,,0,,0
calls,031,67,2025-10-21,9fba07c0-12f9-4300-a9d2-b204be6da705,,0,,0
calls,031,67,2025-10-21,a9563005-6158-48e7-bb5b-298d03aa42a0,,0,,0
gsm,031,67,2025-10-21,4c6c7d6e-921b-4288-9f06-67cc96a37d1f,,0,,0
gsm,031,67,2025-10-21,9fba07c0-12f9-4300-a9d2-b204be6da705,,0,,0
gsm,031,67,2025-10-21,a9563005-6158-48e7-bb5b-298d03aa42a0,1760459227206.0,38,1760871414858.0,91
keyboard,031,67,2025-10-21,4c6c7d6e-921b-4288-9f06-67cc96a37d1f,,0,,0
keyboard,031,67,2025-10-21,9fba07c0-12f9-4300-a9d2-b204be6da705,,0,,0
keyboard,031,67,2025-10-21,a9563005-6158-48e7-bb5b-298d03aa42a0,1760451259372.0,696,1760897278669.0,307
locations,031,67,2025-10-21,4c6c7d6e-921b-4288-9f06-67cc96a37d1f,,0,,0
locations,031,67,2025-10-21,9fba07c0-12f9-4300-a9d2-b204be6da705,,0,,0
locations,031,67,2025-10-21,a9563005-6158-48e7-bb5b-298d03aa42a0,1760456090818.0,10,1760905781913.0,30
messages,031,67,2025-10-21,4c6c7d6e-921b-4288-9f06-67cc96a37d1f,,0,,0
messages,031,67,2025-10-21,9fba07c0-12f9-4300-a9d2-b204be6da705,,0,,0
messages,031,67,2025-10-21,a9563005-6158-48e7-bb5b-298d03aa42a0,,0,,0
plugin_google_activity_recognition,031,67,2025-10-21,4c6c7d6e-921b-4288-9f06-67cc96a37d1f,,0,,0
plugin_google_activity_recognition,031,67,2025-10-21,9fba07c0-12f9-4300-a9d2-b204be6da705,,0,,0
plugin_google_activity_recognition,031,67,2025-10-21,a9563005-6158-48e7-bb5b-298d03aa42a0,,0,,0
screen,031,67,2025-10-21,4c6c7d6e-921b-4288-9f06-67cc96a37d1f,,0,,0
screen,031,67,2025-10-21,9fba07c0-12f9-4300-a9d2-b204be6da705,,0,,0
screen,031,67,2025-10-21,a9563005-6158-48e7-bb5b-298d03aa42a0,1760451247093.0,682,1760903749812.0,307
telephony,031,67,2025-10-21,4c6c7d6e-921b-4288-9f06-67cc96a37d1f,,0,,0
telephony,031,67,2025-10-21,9fba07c0-12f9-4300-a9d2-b204be6da705,,0,,0
telephony,031,67,2025-10-21,a9563005-6158-48e7-bb5b-298d03aa42a0,1760459227258.0,38,1760871414866.0,91
gsm_neighbor,031,67,2025-10-21,4c6c7d6e-921b-4288-9f06-67cc96a37d1f,,0,,0
gsm_neighbor,031,67,2025-10-21,9fba07c0-12f9-4300-a9d2-b204be6da705,,0,,0
gsm_neighbor,031,67,2025-10-21,a9563005-6158-48e7-bb5b-298d03aa42a0,1760459227206.0,21,1760870305774.0,294
touch,031,67,2025-10-21,4c6c7d6e-921b-4288-9f06-67cc96a37d1f,,0,,0
touch,031,67,2025-10-21,9fba07c0-12f9-4300-a9d2-b204be6da705,,0,,0
touch,031,67,2025-10-21,a9563005-6158-48e7-bb5b-298d03aa42a0,,0,,0
significant,031,67,2025-10-21,4c6c7d6e-921b-4288-9f06-67cc96a37d1f,,0,,0
significant,031,67,2025-10-21,9fba07c0-12f9-4300-a9d2-b204be6da705,,0,,0
significant,031,67,2025-10-21,a9563005-6158-48e7-bb5b-298d03aa42a0,1760451244243.0,155,1760986115729.0,155
sensor_linear_accelerometer,031,67,2025-10-21,4c6c7d6e-921b-4288-9f06-67cc96a37d1f,,0,,0
sensor_linear_accelerometer,031,67,2025-10-21,9fba07c0-12f9-4300-a9d2-b204be6da705,,0,,0
sensor_linear_accelerometer,031,67,2025-10-21,a9563005-6158-48e7-bb5b-298d03aa42a0,1760451246096.0,9,1760963786361.0,9
barometer,031,67,2025-10-21,4c6c7d6e-921b-4288-9f06-67cc96a37d1f,,0,,0
barometer,031,67,2025-10-21,9fba07c0-12f9-4300-a9d2-b204be6da705,,0,,0
barometer,031,67,2025-10-21,a9563005-6158-48e7-bb5b-298d03aa42a0,,0,,0
applications_foreground,032,62,2025-09-16,5bfa065e-3922-4e33-ae12-890a438ef2e3,1757369805525.0,58,1757371923670.0,687
applications_foreground,032,62,2025-09-16,c7fce041-6004-4299-b7d5-8947b4cb54cb,,0,,0
battery,032,62,2025-09-16,5bfa065e-3922-4e33-ae12-890a438ef2e3,,0,,0
battery,032,62,2025-09-16,c7fce041-6004-4299-b7d5-8947b4cb54cb,,0,,0
bluetooth,032,62,2025-09-16,5bfa065e-3922-4e33-ae12-890a438ef2e3,,0,1755944710074.0,4
bluetooth,032,62,2025-09-16,c7fce041-6004-4299-b7d5-8947b4cb54cb,,0,,0
calls,032,62,2025-09-16,5bfa065e-3922-4e33-ae12-890a438ef2e3,,0,1757358530309.0,13
calls,032,62,2025-09-16,c7fce041-6004-4299-b7d5-8947b4cb54cb,,0,,0
gsm,032,62,2025-09-16,5bfa065e-3922-4e33-ae12-890a438ef2e3,1757366101582.0,9,1757376901455.0,227
gsm,032,62,2025-09-16,c7fce041-6004-4299-b7d5-8947b4cb54cb,,0,,0
keyboard,032,62,2025-09-16,5bfa065e-3922-4e33-ae12-890a438ef2e3,,0,1757245066344.0,1113
keyboard,032,62,2025-09-16,c7fce041-6004-4299-b7d5-8947b4cb54cb,,0,,0
locations,032,62,2025-09-16,5bfa065e-3922-4e33-ae12-890a438ef2e3,1757367203226.0,6,1757369909960.0,33
locations,032,62,2025-09-16,c7fce041-6004-4299-b7d5-8947b4cb54cb,,0,,0
messages,032,62,2025-09-16,5bfa065e-3922-4e33-ae12-890a438ef2e3,,0,1757350119274.0,2
messages,032,62,2025-09-16,c7fce041-6004-4299-b7d5-8947b4cb54cb,,0,,0
plugin_google_activity_recognition,032,62,2025-09-16,5bfa065e-3922-4e33-ae12-890a438ef2e3,,0,,0
plugin_google_activity_recognition,032,62,2025-09-16,c7fce041-6004-4299-b7d5-8947b4cb54cb,,0,,0
screen,032,62,2025-09-16,5bfa065e-3922-4e33-ae12-890a438ef2e3,1757369805243.0,4,1757371923535.0,91
screen,032,62,2025-09-16,c7fce041-6004-4299-b7d5-8947b4cb54cb,,0,,0
telephony,032,62,2025-09-16,5bfa065e-3922-4e33-ae12-890a438ef2e3,1757366101677.0,9,1757376901507.0,227
telephony,032,62,2025-09-16,c7fce041-6004-4299-b7d5-8947b4cb54cb,,0,,0
gsm_neighbor,032,62,2025-09-16,5bfa065e-3922-4e33-ae12-890a438ef2e3,1757366101582.0,27,1757376901455.0,1862
gsm_neighbor,032,62,2025-09-16,c7fce041-6004-4299-b7d5-8947b4cb54cb,,0,,0
touch,032,62,2025-09-16,5bfa065e-3922-4e33-ae12-890a438ef2e3,,0,,0
touch,032,62,2025-09-16,c7fce041-6004-4299-b7d5-8947b4cb54cb,,0,,0
significant,032,62,2025-09-16,5bfa065e-3922-4e33-ae12-890a438ef2e3,1757366101081.0,14,1757376901108.0,937
significant,032,62,2025-09-16,c7fce041-6004-4299-b7d5-8947b4cb54cb,,0,,0
sensor_linear_accelerometer,032,62,2025-09-16,5bfa065e-3922-4e33-ae12-890a438ef2e3,,0,1757248981795.0,12
sensor_linear_accelerometer,032,62,2025-09-16,c7fce041-6004-4299-b7d5-8947b4cb54cb,,0,,0
barometer,032,62,2025-09-16,5bfa065e-3922-4e33-ae12-890a438ef2e3,,0,,0
barometer,032,62,2025-09-16,c7fce041-6004-4299-b7d5-8947b4cb54cb,,0,,0
applications_foreground,034,73,2025-11-13,778441d9-a8ef-49f0-bee6-35bf069a741e,,0,,0
battery,034,73,2025-11-13,778441d9-a8ef-49f0-bee6-35bf069a741e,,0,,0
bluetooth,034,73,2025-11-13,778441d9-a8ef-49f0-bee6-35bf069a741e,,0,,0
calls,034,73,2025-11-13,778441d9-a8ef-49f0-bee6-35bf069a741e,,0,,0
gsm,034,73,2025-11-13,778441d9-a8ef-49f0-bee6-35bf069a741e,,0,,0
keyboard,034,73,2025-11-13,778441d9-a8ef-49f0-bee6-35bf069a741e,,0,,0
locations,034,73,2025-11-13,778441d9-a8ef-49f0-bee6-35bf069a741e,,0,,0
messages,034,73,2025-11-13,778441d9-a8ef-49f0-bee6-35bf069a741e,,0,,0
plugin_google_activity_recognition,034,73,2025-11-13,778441d9-a8ef-49f0-bee6-35bf069a741e,,0,,0
screen,034,73,2025-11-13,778441d9-a8ef-49f0-bee6-35bf069a741e,,0,,0
telephony,034,73,2025-11-13,778441d9-a8ef-49f0-bee6-35bf069a741e,,0,,0
gsm_neighbor,034,73,2025-11-13,778441d9-a8ef-49f0-bee6-35bf069a741e,,0,,0
touch,034,73,2025-11-13,778441d9-a8ef-49f0-bee6-35bf069a741e,,0,,0
significant,034,73,2025-11-13,778441d9-a8ef-49f0-bee6-35bf069a741e,,0,,0
sensor_linear_accelerometer,034,73,2025-11-13,778441d9-a8ef-49f0-bee6-35bf069a741e,,0,,0
barometer,034,73,2025-11-13,778441d9-a8ef-49f0-bee6-35bf069a741e,,0,,0
applications_foreground,035,54,2025-09-09,45790f16-2b97-414d-b9e7-cb942ef830c3,1756781466224.0,1065,1756984067546.0,1237
applications_foreground,035,54,2025-09-09,b79ed5ec-35c2-4d3b-9017-d312a390cd44,,0,,0
battery,035,54,2025-09-09,45790f16-2b97-414d-b9e7-cb942ef830c3,,0,,0
battery,035,54,2025-09-09,b79ed5ec-35c2-4d3b-9017-d312a390cd44,,0,,0
bluetooth,035,54,2025-09-09,45790f16-2b97-414d-b9e7-cb942ef830c3,,0,,0
bluetooth,035,54,2025-09-09,b79ed5ec-35c2-4d3b-9017-d312a390cd44,,0,,0
calls,035,54,2025-09-09,45790f16-2b97-414d-b9e7-cb942ef830c3,,0,1756394377301.0,8
calls,035,54,2025-09-09,b79ed5ec-35c2-4d3b-9017-d312a390cd44,,0,,0
gsm,035,54,2025-09-09,45790f16-2b97-414d-b9e7-cb942ef830c3,1756770341340.0,293,1756983412319.0,1044
gsm,035,54,2025-09-09,b79ed5ec-35c2-4d3b-9017-d312a390cd44,,0,,0
keyboard,035,54,2025-09-09,45790f16-2b97-414d-b9e7-cb942ef830c3,1756781474005.0,1735,1756983705039.0,1720
