chunk_index,chunk_start_ms,chunk_end_ms,chunk_start_local,chunk_end_local,local_hour,is_night_22_06,valid_sample_count,status,observed_span_seconds,median_interval_ms,p95_interval_ms,max_gap_seconds,gap_count_gt_1s,gap_burden_fraction,gravity_baseline_median,magnitude_mean,magnitude_sd,dynamic_magnitude_mean,dynamic_magnitude_median,dynamic_magnitude_sd,high_motion_fraction,effective_sampling_hz_from_median_interval,effective_nyquist_hz_from_median_interval,dominant_frequency_hz,total_power,very_low_lt_0_3hz_power,very_low_lt_0_3hz_power_ratio,handling_0_3_1hz_power,handling_0_3_1hz_power_ratio,walking_like_1_3hz_power,walking_like_1_3hz_power_ratio,vigorous_2_5_4hz_power,vigorous_2_5_4hz_power_ratio,shaking_like_3_8hz_power,shaking_like_3_8hz_power_ratio,high_freq_8_12hz_power,high_freq_8_12hz_power_ratio,walking_like_power_ratio,shaking_like_power_ratio,chunk_state_candidate,Subject_ID_D,device_id,raw_rows_downloaded
112,1736353647000,1736353947000,2025-01-08 18:27:27+0200,2025-01-08 18:32:27+0200,18,False,1500,ok,299.8,200.0,203.0,0.213,0,0.0,9.891563596240754,9.843668706871068,0.3937068665191471,0.15872135411158256,0.11547996908749081,0.36346464604008694,0.030666666666666665,5.0,2.5,0.016666666666666666,0.056977432979227055,0.03035584018602119,0.5327695299486094,0.015078104489496624,0.2646329204580668,0.01370499181901073,0.24053368329189775,0.0023900422390878053,0.041947173014255865,0.0008363908258773593,0.014679334995353201,,,0.24053368329189775,0.014679334995353201,low_motion_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,1500
113,1736353947000,1736354247000,2025-01-08 18:32:27+0200,2025-01-08 18:37:27+0200,18,False,1500,ok,299.8,200.0,201.0,0.208,0,0.0,9.909950102879442,9.906863532840845,0.0232366737931136,0.0123681150053441,0.00885098862531386,0.019912299083363602,0.0,5.0,2.5,0.03333333333333333,0.0004119844341358604,0.00015927573515193356,0.3866061966297714,0.00015385670376992278,0.37345271088369647,9.465393420993238e-05,0.22975123904491568,1.456510854559659e-05,0.03535354090779421,5.3781486853866025e-06,0.01305425215073307,,,0.22975123904491568,0.01305425215073307,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,1500
114,1736354247000,1736354547000,2025-01-08 18:37:27+0200,2025-01-08 18:42:27+0200,18,False,1500,ok,299.8,200.0,201.0,0.203,0,0.0,9.912613702795998,9.911501926397111,0.012867834377156965,0.009333882247985138,0.0075983702296964495,0.008927253244969124,0.0,5.0,2.5,0.21666666666666667,6.097835849681348e-05,9.77909996178889e-06,0.16037000999788986,2.1141953255026096e-05,0.34671240381341034,2.804740417461683e-05,0.45995669391596516,4.394892618537025e-06,0.07207298994063094,1.5970066884379385e-06,0.026189729074478,,,0.45995669391596516,0.026189729074478,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,1500
115,1736354547000,1736354847000,2025-01-08 18:42:27+0200,2025-01-08 18:47:27+0200,18,False,3279,ok,299.794,20.0,201.0,27.554,2,0.12424666666666667,9.816159783340407,9.808413699039082,0.3880184851374877,0.18742236472191778,0.08972427779253422,0.33983996797380733,0.04574565416285453,50.0,25.0,0.016666666666666666,0.11709856639794686,0.05771223415461507,0.4928517566857844,0.042670091082902616,0.36439464969957797,0.020748142301790663,0.17718528023033464,0.002562635542388592,0.02188443139158298,0.00176375565908495,0.015062145620903815,,,0.17718528023033464,0.015062145620903815,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,3279
116,1736354847000,1736355147000,2025-01-08 18:47:27+0200,2025-01-08 18:52:27+0200,18,False,14870,ok,299.996,20.0,24.0,0.204,0,0.0,9.794789762105905,9.800237365039267,0.1526278419765134,0.09887130244848648,0.0670525291891293,0.11640189034662221,0.0039677202420981845,50.0,25.0,0.03333333333333333,0.009029837144653443,0.002767366758475773,0.30646917703430876,0.0025061686009521258,0.2775430565141505,0.0023480502340797855,0.26003240107935544,0.0012458742381389163,0.13797305734097287,0.0013720538165047085,0.15194668458855873,,,0.26003240107935544,0.15194668458855873,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,14870
117,1736355147000,1736355447000,2025-01-08 18:52:27+0200,2025-01-08 18:57:27+0200,18,False,6322,ok,299.91,20.0,200.0,0.208,0,0.0,9.822104653148735,9.833763566740222,0.4703891969120683,0.2147396033496413,0.09567147302075885,0.4186750883333675,0.05994938310661183,50.0,25.0,0.016666666666666666,0.05498688045187007,0.03067178833486475,0.5578019353491369,0.01053352838531886,0.19156439315627008,0.012966506670393655,0.2358109164192942,0.005831402471842438,0.10605079655221858,0.005094494202624258,0.09264926762090933,,,0.2358109164192942,0.09264926762090933,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,6322
118,1736355447000,1736355747000,2025-01-08 18:57:27+0200,2025-01-08 19:02:27+0200,18,False,1500,ok,299.799,200.0,205.0,0.25,0,0.0,9.845753120739912,9.846726864808526,0.35371187801676446,0.18851083458824605,0.11000203606329695,0.29929367863438167,0.034666666666666665,5.0,2.5,0.06666666666666667,0.07740059203604388,0.02954140255009117,0.38166894816947056,0.025541132395805317,0.329986266563844,0.021495447933581095,0.2777168412816675,0.003802052980298756,0.04912175579391198,0.0012889102649879993,0.016652460027538032,,,0.2777168412816675,0.016652460027538032,low_motion_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,1500
119,1736355747000,1736356047000,2025-01-08 19:02:27+0200,2025-01-08 19:07:27+0200,19,False,4297,ok,299.872,20.0,200.0,0.209,0,0.0,9.849296783707269,9.841698102788754,0.1521554132338891,0.09225876545462355,0.061234598917502936,0.12123254482549527,0.005585292064230859,50.0,25.0,0.016666666666666666,0.027055915518723717,0.011503534024473818,0.425176298932222,0.00758493051465687,0.28034277788189466,0.007930401841585239,0.2931115687472154,0.0012354373068532581,0.045662373021466925,0.000600266992125807,0.022186164489994786,,,0.2931115687472154,0.022186164489994786,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,4297
120,1736356047000,1736356347000,2025-01-08 19:07:27+0200,2025-01-08 19:12:27+0200,19,False,14707,ok,299.98,20.0,24.0,0.201,0,0.0,9.829671860059314,9.830158725111852,0.15206486506362862,0.10332799689055852,0.07614011261646958,0.11156740242106424,0.00367172094920786,50.0,25.0,0.016666666666666666,0.006929929604476061,0.0023154562314538505,0.3341240623798387,0.0014568649657310969,0.21022796029415705,0.002393874520081018,0.34543994769222586,0.0008868792287680576,0.12797810070036206,0.0009076621909136299,0.13097711560119865,,,0.34543994769222586,0.13097711560119865,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,14707
121,1736356347000,1736356647000,2025-01-08 19:12:27+0200,2025-01-08 19:17:27+0200,19,False,14104,ok,299.964,20.0,25.0,0.207,0,0.0,9.814978203466005,9.817053612803248,0.14818149162590977,0.0957948412745354,0.06883997407018771,0.11307258805556392,0.003970504821327283,50.0,25.0,0.05,0.008317262263830793,0.0034955842842179234,0.4202806372259224,0.001696964629493887,0.20402923169484055,0.0023004613682075146,0.27658877347315486,0.0008343133563221672,0.10031105547198368,0.0008244285182217724,0.09912258289689357,,,0.27658877347315486,0.09912258289689357,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,14104
122,1736356647000,1736356947000,2025-01-08 19:17:27+0200,2025-01-08 19:22:27+0200,19,False,15000,ok,299.962,20.0,25.0,0.079,0,0.0,9.865187977923384,9.861340693413895,0.28467076414804865,0.04502075056614655,0.015380182370082096,0.2811145275100377,0.008533333333333334,50.0,25.0,0.016666666666666666,0.012053069557543965,0.003750669164723364,0.3111795834925582,0.0018727846353325459,0.1553782317766828,0.003839168806545385,0.31852208171672464,0.0020867541507437123,0.17313051590560363,0.002626347490143249,0.21789864213464438,,,0.31852208171672464,0.21789864213464438,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,15000
123,1736356947000,1736357247000,2025-01-08 19:22:27+0200,2025-01-08 19:27:27+0200,19,False,15000,ok,299.98,20.0,27.0,0.073,0,0.0,9.872604084068602,9.875461081782309,0.05508839877271472,0.0171100703451979,0.011242661398135567,0.05244177350223912,0.0006666666666666666,50.0,25.0,0.03333333333333333,0.0012991425201575116,0.00024112249053169553,0.18560126144009295,0.00035701521202526727,0.2748083497274662,0.0003762133737934353,0.2895859137516507,0.0002007085953409401,0.15449313083571897,0.0003235781517430445,0.24907055748110915,,,0.2895859137516507,0.24907055748110915,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,17594
124,1736357247000,1736357547000,2025-01-08 19:27:27+0200,2025-01-08 19:32:27+0200,19,False,14648,ok,299.998,20.0,25.0,0.208,0,0.0,9.876761723871068,9.876268119192005,0.2088888539649839,0.057974934822778684,0.021143871433985773,0.20068309318096061,0.008874931731294375,50.0,25.0,0.05,0.019423200376977062,0.00976971015576771,0.502991781279673,0.002345695286332847,0.12076770258279754,0.00532893226440728,0.27435912522036443,0.0021706041391751957,0.11175316616452569,0.002230418055908472,0.11483267497730484,,,0.27435912522036443,0.11483267497730484,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,29296
125,1736357547000,1736357847000,2025-01-08 19:32:27+0200,2025-01-08 19:37:27+0200,19,False,3372,ok,299.824,20.0,201.5,0.208,0,0.0,9.88517900470378,9.888478409351391,0.33925667879440735,0.08717879732269498,0.022772864099550816,0.3278808281601852,0.021648873072360617,50.0,25.0,0.016666666666666666,0.06392798643555388,0.02919266895857507,0.4566492797016898,0.019638984233778065,0.3072047991621983,0.014748295368497947,0.2307017034451066,0.002573646567380544,0.0402585269907578,0.0009386547482232261,0.014683001930140388,,,0.2307017034451066,0.014683001930140388,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,6744
126,1736357847000,1736358147000,2025-01-08 19:37:27+0200,2025-01-08 19:42:27+0200,19,False,3481,ok,299.844,21.0,201.0,0.207,0,0.0,9.877684069171377,9.877386096114451,0.22479908046864158,0.050849628332616824,0.023265616172007952,0.21897267104806523,0.007469118069520253,47.61904761904762,23.80952380952381,0.03333333333333333,0.0970941610002784,0.04015506879538585,0.4135683174117001,0.03262471676168963,0.3360111094795503,0.022793485634320303,0.23475650234265835,0.004264916420625814,0.04392557056663361,0.001773053094838952,0.018261171182414028,,,0.23475650234265835,0.018261171182414028,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,6962
127,1736358147000,1736358447000,2025-01-08 19:42:27+0200,2025-01-08 19:47:27+0200,19,False,1500,ok,299.8,200.0,202.0,0.224,0,0.0,9.902867520573402,9.87549867493102,0.3313211641891325,0.1161683970172833,0.018699133044457028,0.31149265013138516,0.027333333333333334,5.0,2.5,0.06666666666666667,0.06776811776392345,0.03034359015166927,0.4477561300636088,0.019267172595978897,0.28431028087718013,0.01774168891471295,0.2617999363139725,0.0028813327301687943,0.04251752631239051,0.0009011705395005923,0.013297854053434149,,,0.2617999363139725,0.013297854053434149,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,3000
128,1736358447000,1736358747000,2025-01-08 19:47:27+0200,2025-01-08 19:52:27+0200,19,False,1656,ok,299.913,200.0,202.0,0.206,0,0.0,9.895690514376817,9.85643780698521,0.7289729792746523,0.11832125399074828,0.025468969649567796,0.7203766101173684,0.006642512077294686,5.0,2.5,0.016666666666666666,0.3880182341382894,0.11216653083973054,0.28907541185230606,0.13366355176012287,0.3444775013137277,0.13330924892388574,0.3435643925856701,0.00976117624519499,0.025156488500785543,0.005381196451846114,0.013868411271435918,,,0.3435643925856701,0.013868411271435918,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,3312
129,1736358747000,1736359047000,2025-01-08 19:52:27+0200,2025-01-08 19:57:27+0200,19,False,1500,ok,299.799,200.0,201.0,0.202,0,0.0,9.908732445366415,9.908008525444561,0.010972072133902689,0.0083019456220133,0.006663034186358274,0.007210279180028623,0.0,5.0,2.5,0.05,4.101551713436467e-05,1.4279450570566263e-05,0.3481475199687849,1.4443471812631972e-05,0.3521465245779036,1.1405512897000817e-05,0.27807799813024325,1.7660018221577173e-06,0.043056919564670816,7.453801711958698e-07,0.018173126252536174,,,0.27807799813024325,0.018173126252536174,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,3000
130,1736359047000,1736359347000,2025-01-08 19:57:27+0200,2025-01-08 20:02:27+0200,19,False,1500,ok,299.801,200.0,201.0,0.203,0,0.0,9.909238808642709,9.908896983604967,0.009552067407108391,0.0073776471439707374,0.005963037822695583,0.006076936623450145,0.0,5.0,2.5,0.03333333333333333,3.0357302741062566e-05,1.0331209154451465e-05,0.34032039152401494,7.803797665112613e-06,0.2570649221268551,1.1333614788804251e-05,0.37334063851048027,1.7037778666033058e-06,0.05612415177777649,7.095254056121366e-07,0.02337247849929706,,,0.37334063851048027,0.02337247849929706,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,3000
131,1736359347000,1736359647000,2025-01-08 20:02:27+0200,2025-01-08 20:07:27+0200,20,False,1500,ok,299.801,200.0,201.0,0.208,0,0.0,9.911001372744828,9.90978897225985,0.013207747669094582,0.009360750798868701,0.007074934373517472,0.009396321509395377,0.0,5.0,2.5,0.016666666666666666,5.863693801903909e-05,4.433261723326982e-05,0.7560527328162201,9.943880335421993e-06,0.16958389491950057,1.2672078542029715e-05,0.21611085043211434,1.9057139228321359e-06,0.03250022915953355,7.558747431748418e-07,0.012890760819219678,,,0.21611085043211434,0.012890760819219678,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,3000
132,1736359647000,1736359947000,2025-01-08 20:07:27+0200,2025-01-08 20:12:27+0200,20,False,1500,ok,299.8,200.0,201.0,0.202,0,0.0,9.9079530628084,9.906247547700596,0.042358716936580006,0.01096123581557272,0.007966021402181056,0.040951446759445065,0.0006666666666666666,5.0,2.5,0.016666666666666666,0.0002186034367644793,5.0380901771680497e-05,0.2304671075503734,6.466265672612881e-05,0.2957989027217151,9.903854205286026e-05,0.45305116661803996,1.4188853954082867e-05,0.0649068201492631,6.817275306459538e-06,0.03118558155974642,,,0.45305116661803996,0.03118558155974642,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,3000
133,1736359947000,1736360247000,2025-01-08 20:12:27+0200,2025-01-08 20:17:27+0200,20,False,1500,ok,299.801,200.0,201.0,0.204,0,0.0,9.89979495212243,9.899134628841363,0.010894190293722659,0.008144528214904537,0.006501133067335907,0.007265402201391557,0.0,5.0,2.5,0.016666666666666666,4.190259249173657e-05,1.9827826911374313e-05,0.47318854830484475,1.1630220015710774e-05,0.2775537102627796,1.0704896846216911e-05,0.25547099140293,1.6832199559923469e-06,0.04016982854519771,7.246729533405506e-07,0.017294227164666727,,,0.25547099140293,0.017294227164666727,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,3000
134,1736360247000,1736360547000,2025-01-08 20:17:27+0200,2025-01-08 20:22:27+0200,20,False,1500,ok,299.799,200.0,201.0,0.206,0,0.0,9.899329962190961,9.89971102277622,0.016518967037859728,0.01259552800967002,0.009754697198713025,0.010694585233899979,0.0,5.0,2.5,0.016666666666666666,6.965644127822089e-05,4.3173564691751063e-05,0.6198072123625689,1.673933893836664e-05,0.2403128645562954,1.5042267394522625e-05,0.2159494099682898,2.3418978141755644e-06,0.03362069280601898,1.0218441669232822e-06,0.01466977279016947,,,0.2159494099682898,0.01466977279016947,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,3000
135,1736360547000,1736360847000,2025-01-08 20:22:27+0200,2025-01-08 20:27:27+0200,20,False,1500,ok,299.8,200.0,201.0,0.221,0,0.0,9.90659448702132,9.905493318141982,0.027391858020877936,0.010442865711032336,0.00788367999958961,0.025347051396130936,0.0006666666666666666,5.0,2.5,0.05,0.000595091796758511,0.000169601769283268,0.2850010203587004,0.00021946355957014248,0.36878942167505807,0.00014924076267764714,0.2507861198735516,5.4930000579059056e-05,0.09230508785075678,4.7138118428532445e-05,0.079211507678808,,,0.2507861198735516,0.079211507678808,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,4261
136,1736360847000,1736361147000,2025-01-08 20:27:27+0200,2025-01-08 20:32:27+0200,20,False,1500,ok,299.801,200.0,201.0,0.223,0,0.0,9.901641855108949,9.89894891791135,0.05361528659592058,0.009575372060924304,0.006231029962445511,0.05282199463677788,0.0013333333333333333,5.0,2.5,0.06666666666666667,0.003106582307348448,0.000805130323614422,0.25916915888883124,0.0010494932353687354,0.33782888445808035,0.0011592658561262606,0.37316437854682993,0.000314177169425161,0.10113273634565945,6.04190774381419e-05,0.01944872900847466,,,0.37316437854682993,0.01944872900847466,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,4500
137,1736361147000,1736361447000,2025-01-08 20:32:27+0200,2025-01-08 20:37:27+0200,20,False,1500,ok,299.801,200.0,201.0,0.207,0,0.0,9.90176257942641,9.89999316072274,0.015360628034151738,0.009643780543545217,0.006721752241209522,0.012086241474519798,0.0,5.0,2.5,0.03333333333333333,0.00014739554604978515,0.00013475393275351176,0.9142334104722304,1.2715244239715244e-05,0.08626613612476779,1.2911958420961383e-05,0.08760073670475882,2.107731058533737e-06,0.01429982869239358,7.734244025667094e-07,0.005247271191664593,,,0.08760073670475882,0.005247271191664593,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,3239
138,1736361447000,1736361747000,2025-01-08 20:37:27+0200,2025-01-08 20:42:27+0200,20,False,1500,ok,299.8,200.0,201.0,0.202,0,0.0,9.901808487945672,9.901555900800965,0.009990099303009389,0.007692352801848928,0.006459284122945164,0.0063791529783778795,0.0,5.0,2.5,0.016666666666666666,3.2889493608737986e-05,1.020866538352327e-05,0.31039290251678003,1.0567598421102772e-05,0.32130620637756496,1.1606934048553442e-05,0.35290704644566934,1.8292068288363809e-06,0.05561675258965989,7.220384764092996e-07,0.021953468940533353,,,0.35290704644566934,0.021953468940533353,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,3000
139,1736361747000,1736362047000,2025-01-08 20:42:27+0200,2025-01-08 20:47:27+0200,20,False,1500,ok,299.8,200.0,201.0,0.208,0,0.0,9.90236046322958,9.901946658317133,0.008871211861153064,0.00696964345941197,0.005841812288492676,0.005503971696848138,0.0,5.0,2.5,0.21666666666666667,2.37923667803995e-05,5.3066203081439885e-06,0.22303877361690894,8.341244422137214e-06,0.3505848955308159,9.469838694622836e-06,0.3980200365112153,1.4876486341116262e-06,0.0625262987849184,5.177768013588501e-07,0.02176230747188221,,,0.3980200365112153,0.02176230747188221,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,3000
140,1736362047000,1736362347000,2025-01-08 20:47:27+0200,2025-01-08 20:52:27+0200,20,False,1500,ok,299.8,200.0,201.0,0.205,0,0.0,9.902401953318975,9.902191767298914,0.008883227499201908,0.007029478148685842,0.0059593710949332745,0.005435287105825616,0.0,5.0,2.5,0.26666666666666666,2.2689050872074554e-05,4.65364123317726e-06,0.20510515223468043,7.66515950349921e-06,0.3378351763904504,9.641642389565175e-06,0.4249469245728567,1.3808816443844508e-06,0.06086114629343202,5.727760943094399e-07,0.025244603555206743,,,0.4249469245728567,0.025244603555206743,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,3261
141,1736362347000,1736362647000,2025-01-08 20:52:27+0200,2025-01-08 20:57:27+0200,20,False,1500,ok,299.8,200.0,201.0,0.206,0,0.0,9.902284174423098,9.902202353289326,0.009107511988274237,0.007149758267549627,0.005978682888647668,0.005642200459935514,0.0,5.0,2.5,0.03333333333333333,2.4639168939916492e-05,5.125650692022292e-06,0.20802855423092304,8.723799099095758e-06,0.35406222995463277,9.970894197820498e-06,0.4046765628392291,1.6197871667078667e-06,0.06574033282769304,5.997186150499324e-07,0.024340050450255366,,,0.4046765628392291,0.024340050450255366,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,4500
142,1736362647000,1736362947000,2025-01-08 20:57:27+0200,2025-01-08 21:02:27+0200,20,False,1600,ok,299.644,200.0,201.0,0.234,0,0.0,9.868098078089758,9.872850055659292,0.03279927039162306,0.027999698168603145,0.02699538323904971,0.01773105556675278,0.0,5.0,2.5,0.016666666666666666,0.00011496096706150951,8.730935864657647e-05,0.7594695910992282,1.6487504048602122e-05,0.1434182790040426,2.213316967492503e-05,0.19252769214339285,3.6991257113637342e-06,0.032177232028541725,1.4840447090442147e-06,0.01290911817269405,,,0.19252769214339285,0.01290911817269405,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,3439
