candidate_id,patient_id,device_id,local_date,window_start_local,window_end_local_exclusive,plugin_event_count,plugin_dominant_movement_evidence_class,raw_row_count,first_raw_time_local,last_raw_time_local,raw_data_available,preflight_status,error_message
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-05-07,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-05-07,2025-05-07T00:00:00+03:00,2025-05-08T00:00:00+03:00,340,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-05-08,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-05-08,2025-05-08T00:00:00+03:00,2025-05-09T00:00:00+03:00,61,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-05-09,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-05-09,2025-05-09T00:00:00+03:00,2025-05-10T00:00:00+03:00,54,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-05-10,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-05-10,2025-05-10T00:00:00+03:00,2025-05-11T00:00:00+03:00,82,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-05-11,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-05-11,2025-05-11T00:00:00+03:00,2025-05-12T00:00:00+03:00,48,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-05-12,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-05-12,2025-05-12T00:00:00+03:00,2025-05-13T00:00:00+03:00,50,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-05-13,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-05-13,2025-05-13T00:00:00+03:00,2025-05-14T00:00:00+03:00,74,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-05-14,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-05-14,2025-05-14T00:00:00+03:00,2025-05-15T00:00:00+03:00,112,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-05-15,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-05-15,2025-05-15T00:00:00+03:00,2025-05-16T00:00:00+03:00,57,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-05-16,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-05-16,2025-05-16T00:00:00+03:00,2025-05-17T00:00:00+03:00,40,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-05-17,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-05-17,2025-05-17T00:00:00+03:00,2025-05-18T00:00:00+03:00,49,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-05-18,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-05-18,2025-05-18T00:00:00+03:00,2025-05-19T00:00:00+03:00,51,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-05-19,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-05-19,2025-05-19T00:00:00+03:00,2025-05-20T00:00:00+03:00,86,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-05-20,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-05-20,2025-05-20T00:00:00+03:00,2025-05-21T00:00:00+03:00,80,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-05-21,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-05-21,2025-05-21T00:00:00+03:00,2025-05-22T00:00:00+03:00,137,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-05-22,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-05-22,2025-05-22T00:00:00+03:00,2025-05-23T00:00:00+03:00,2246,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-05-23,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-05-23,2025-05-23T00:00:00+03:00,2025-05-24T00:00:00+03:00,1178,still,,,,,pending,
041__d74f7acf-f82f-491d-90b9-d7321e6d4bcf__2025-01-08,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,2025-01-08,2025-01-08T00:00:00+02:00,2025-01-09T00:00:00+02:00,278,still,,,,,pending,
041__d74f7acf-f82f-491d-90b9-d7321e6d4bcf__2025-01-09,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,2025-01-09,2025-01-09T00:00:00+02:00,2025-01-10T00:00:00+02:00,423,still,,,,,pending,
041__d74f7acf-f82f-491d-90b9-d7321e6d4bcf__2025-01-27,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,2025-01-27,2025-01-27T00:00:00+02:00,2025-01-28T00:00:00+02:00,10,still,,,,,pending,
041__d74f7acf-f82f-491d-90b9-d7321e6d4bcf__2025-01-28,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,2025-01-28,2025-01-28T00:00:00+02:00,2025-01-29T00:00:00+02:00,269,still,,,,,pending,
041__d74f7acf-f82f-491d-90b9-d7321e6d4bcf__2025-01-29,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,2025-01-29,2025-01-29T00:00:00+02:00,2025-01-30T00:00:00+02:00,407,still,,,,,pending,
041__d74f7acf-f82f-491d-90b9-d7321e6d4bcf__2025-01-30,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,2025-01-30,2025-01-30T00:00:00+02:00,2025-01-31T00:00:00+02:00,171,still,,,,,pending,
041__d74f7acf-f82f-491d-90b9-d7321e6d4bcf__2025-01-31,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,2025-01-31,2025-01-31T00:00:00+02:00,2025-02-01T00:00:00+02:00,249,still,,,,,pending,
041__d74f7acf-f82f-491d-90b9-d7321e6d4bcf__2025-02-01,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,2025-02-01,2025-02-01T00:00:00+02:00,2025-02-02T00:00:00+02:00,93,still,,,,,pending,
041__d74f7acf-f82f-491d-90b9-d7321e6d4bcf__2025-02-02,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,2025-02-02,2025-02-02T00:00:00+02:00,2025-02-03T00:00:00+02:00,361,still,,,,,pending,
041__d74f7acf-f82f-491d-90b9-d7321e6d4bcf__2025-02-03,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,2025-02-03,2025-02-03T00:00:00+02:00,2025-02-04T00:00:00+02:00,392,still,,,,,pending,
041__d74f7acf-f82f-491d-90b9-d7321e6d4bcf__2025-02-04,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,2025-02-04,2025-02-04T00:00:00+02:00,2025-02-05T00:00:00+02:00,187,still,,,,,pending,
041__d74f7acf-f82f-491d-90b9-d7321e6d4bcf__2025-02-05,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,2025-02-05,2025-02-05T00:00:00+02:00,2025-02-06T00:00:00+02:00,312,still,,,,,pending,
041__d74f7acf-f82f-491d-90b9-d7321e6d4bcf__2025-02-06,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,2025-02-06,2025-02-06T00:00:00+02:00,2025-02-07T00:00:00+02:00,192,still,,,,,pending,
041__d74f7acf-f82f-491d-90b9-d7321e6d4bcf__2025-02-07,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,2025-02-07,2025-02-07T00:00:00+02:00,2025-02-08T00:00:00+02:00,189,still,,,,,pending,
041__d74f7acf-f82f-491d-90b9-d7321e6d4bcf__2025-02-08,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,2025-02-08,2025-02-08T00:00:00+02:00,2025-02-09T00:00:00+02:00,55,still,,,,,pending,
041__d74f7acf-f82f-491d-90b9-d7321e6d4bcf__2025-02-09,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,2025-02-09,2025-02-09T00:00:00+02:00,2025-02-10T00:00:00+02:00,197,still,,,,,pending,
041__d74f7acf-f82f-491d-90b9-d7321e6d4bcf__2025-02-10,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,2025-02-10,2025-02-10T00:00:00+02:00,2025-02-11T00:00:00+02:00,383,still,,,,,pending,
041__d74f7acf-f82f-491d-90b9-d7321e6d4bcf__2025-02-11,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,2025-02-11,2025-02-11T00:00:00+02:00,2025-02-12T00:00:00+02:00,219,still,,,,,pending,
041__d74f7acf-f82f-491d-90b9-d7321e6d4bcf__2025-02-12,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,2025-02-12,2025-02-12T00:00:00+02:00,2025-02-13T00:00:00+02:00,437,still,,,,,pending,
041__d74f7acf-f82f-491d-90b9-d7321e6d4bcf__2025-02-13,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,2025-02-13,2025-02-13T00:00:00+02:00,2025-02-14T00:00:00+02:00,250,still,,,,,pending,
041__d74f7acf-f82f-491d-90b9-d7321e6d4bcf__2025-02-14,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,2025-02-14,2025-02-14T00:00:00+02:00,2025-02-15T00:00:00+02:00,325,still,,,,,pending,
041__d74f7acf-f82f-491d-90b9-d7321e6d4bcf__2025-02-15,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,2025-02-15,2025-02-15T00:00:00+02:00,2025-02-16T00:00:00+02:00,90,still,,,,,pending,
041__d74f7acf-f82f-491d-90b9-d7321e6d4bcf__2025-02-16,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,2025-02-16,2025-02-16T00:00:00+02:00,2025-02-17T00:00:00+02:00,164,still,,,,,pending,
041__d74f7acf-f82f-491d-90b9-d7321e6d4bcf__2025-02-17,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,2025-02-17,2025-02-17T00:00:00+02:00,2025-02-18T00:00:00+02:00,248,still,,,,,pending,
041__d74f7acf-f82f-491d-90b9-d7321e6d4bcf__2025-02-18,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,2025-02-18,2025-02-18T00:00:00+02:00,2025-02-19T00:00:00+02:00,306,still,,,,,pending,
041__d74f7acf-f82f-491d-90b9-d7321e6d4bcf__2025-02-19,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,2025-02-19,2025-02-19T00:00:00+02:00,2025-02-20T00:00:00+02:00,563,still,,,,,pending,
041__d74f7acf-f82f-491d-90b9-d7321e6d4bcf__2025-02-20,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,2025-02-20,2025-02-20T00:00:00+02:00,2025-02-21T00:00:00+02:00,239,still,,,,,pending,
041__d74f7acf-f82f-491d-90b9-d7321e6d4bcf__2025-02-21,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,2025-02-21,2025-02-21T00:00:00+02:00,2025-02-22T00:00:00+02:00,71,still,,,,,pending,
041__d74f7acf-f82f-491d-90b9-d7321e6d4bcf__2025-02-22,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,2025-02-22,2025-02-22T00:00:00+02:00,2025-02-23T00:00:00+02:00,260,still,,,,,pending,
041__d74f7acf-f82f-491d-90b9-d7321e6d4bcf__2025-02-23,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,2025-02-23,2025-02-23T00:00:00+02:00,2025-02-24T00:00:00+02:00,168,still,,,,,pending,
041__d74f7acf-f82f-491d-90b9-d7321e6d4bcf__2025-02-24,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,2025-02-24,2025-02-24T00:00:00+02:00,2025-02-25T00:00:00+02:00,190,still,,,,,pending,
041__d74f7acf-f82f-491d-90b9-d7321e6d4bcf__2025-02-25,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,2025-02-25,2025-02-25T00:00:00+02:00,2025-02-26T00:00:00+02:00,141,still,,,,,pending,
041__d74f7acf-f82f-491d-90b9-d7321e6d4bcf__2025-02-26,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,2025-02-26,2025-02-26T00:00:00+02:00,2025-02-27T00:00:00+02:00,267,still,,,,,pending,
041__d74f7acf-f82f-491d-90b9-d7321e6d4bcf__2025-02-27,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,2025-02-27,2025-02-27T00:00:00+02:00,2025-02-28T00:00:00+02:00,188,still,,,,,pending,
041__d74f7acf-f82f-491d-90b9-d7321e6d4bcf__2025-02-28,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,2025-02-28,2025-02-28T00:00:00+02:00,2025-03-01T00:00:00+02:00,156,still,,,,,pending,
041__d74f7acf-f82f-491d-90b9-d7321e6d4bcf__2025-03-01,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,2025-03-01,2025-03-01T00:00:00+02:00,2025-03-02T00:00:00+02:00,121,still,,,,,pending,
041__d74f7acf-f82f-491d-90b9-d7321e6d4bcf__2025-03-02,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,2025-03-02,2025-03-02T00:00:00+02:00,2025-03-03T00:00:00+02:00,4,still,,,,,pending,
041__3cb4ec3a-332a-441a-9617-a9d2576c6a33__2025-03-06,041,3cb4ec3a-332a-441a-9617-a9d2576c6a33,2025-03-06,2025-03-06T00:00:00+02:00,2025-03-07T00:00:00+02:00,278,still,,,,,pending,
041__3cb4ec3a-332a-441a-9617-a9d2576c6a33__2025-03-07,041,3cb4ec3a-332a-441a-9617-a9d2576c6a33,2025-03-07,2025-03-07T00:00:00+02:00,2025-03-08T00:00:00+02:00,95,still,,,,,pending,
041__3cb4ec3a-332a-441a-9617-a9d2576c6a33__2025-03-08,041,3cb4ec3a-332a-441a-9617-a9d2576c6a33,2025-03-08,2025-03-08T00:00:00+02:00,2025-03-09T00:00:00+02:00,106,still,,,,,pending,
041__3cb4ec3a-332a-441a-9617-a9d2576c6a33__2025-03-09,041,3cb4ec3a-332a-441a-9617-a9d2576c6a33,2025-03-09,2025-03-09T00:00:00+02:00,2025-03-10T00:00:00+02:00,227,still,,,,,pending,
041__3cb4ec3a-332a-441a-9617-a9d2576c6a33__2025-03-10,041,3cb4ec3a-332a-441a-9617-a9d2576c6a33,2025-03-10,2025-03-10T00:00:00+02:00,2025-03-11T00:00:00+02:00,265,still,,,,,pending,
041__3cb4ec3a-332a-441a-9617-a9d2576c6a33__2025-03-11,041,3cb4ec3a-332a-441a-9617-a9d2576c6a33,2025-03-11,2025-03-11T00:00:00+02:00,2025-03-12T00:00:00+02:00,341,still,,,,,pending,
041__bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b__2025-07-08,041,bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b,2025-07-08,2025-07-08T00:00:00+03:00,2025-07-09T00:00:00+03:00,305,still,,,,,pending,
041__bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b__2025-07-09,041,bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b,2025-07-09,2025-07-09T00:00:00+03:00,2025-07-10T00:00:00+03:00,96,still,,,,,pending,
041__bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b__2025-07-10,041,bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b,2025-07-10,2025-07-10T00:00:00+03:00,2025-07-11T00:00:00+03:00,142,still,,,,,pending,
041__bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b__2025-07-11,041,bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b,2025-07-11,2025-07-11T00:00:00+03:00,2025-07-12T00:00:00+03:00,183,still,,,,,pending,
041__bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b__2025-07-12,041,bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b,2025-07-12,2025-07-12T00:00:00+03:00,2025-07-13T00:00:00+03:00,100,still,,,,,pending,
041__bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b__2025-07-13,041,bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b,2025-07-13,2025-07-13T00:00:00+03:00,2025-07-14T00:00:00+03:00,218,still,,,,,pending,
041__bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b__2025-07-14,041,bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b,2025-07-14,2025-07-14T00:00:00+03:00,2025-07-15T00:00:00+03:00,493,still,,,,,pending,
041__bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b__2025-07-15,041,bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b,2025-07-15,2025-07-15T00:00:00+03:00,2025-07-16T00:00:00+03:00,239,still,,,,,pending,
041__bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b__2025-07-16,041,bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b,2025-07-16,2025-07-16T00:00:00+03:00,2025-07-17T00:00:00+03:00,458,still,,,,,pending,
041__bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b__2025-07-17,041,bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b,2025-07-17,2025-07-17T00:00:00+03:00,2025-07-18T00:00:00+03:00,247,still,,,,,pending,
041__bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b__2025-07-18,041,bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b,2025-07-18,2025-07-18T00:00:00+03:00,2025-07-19T00:00:00+03:00,235,still,,,,,pending,
041__bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b__2025-07-19,041,bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b,2025-07-19,2025-07-19T00:00:00+03:00,2025-07-20T00:00:00+03:00,96,still,,,,,pending,
041__bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b__2025-07-20,041,bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b,2025-07-20,2025-07-20T00:00:00+03:00,2025-07-21T00:00:00+03:00,236,still,,,,,pending,
041__bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b__2025-07-21,041,bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b,2025-07-21,2025-07-21T00:00:00+03:00,2025-07-22T00:00:00+03:00,226,still,,,,,pending,
041__bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b__2025-07-22,041,bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b,2025-07-22,2025-07-22T00:00:00+03:00,2025-07-23T00:00:00+03:00,427,still,,,,,pending,
041__bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b__2025-07-23,041,bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b,2025-07-23,2025-07-23T00:00:00+03:00,2025-07-24T00:00:00+03:00,587,still,,,,,pending,
041__bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b__2025-07-24,041,bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b,2025-07-24,2025-07-24T00:00:00+03:00,2025-07-25T00:00:00+03:00,110,still,,,,,pending,
041__bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b__2025-07-25,041,bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b,2025-07-25,2025-07-25T00:00:00+03:00,2025-07-26T00:00:00+03:00,202,still,,,,,pending,
041__bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b__2025-07-26,041,bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b,2025-07-26,2025-07-26T00:00:00+03:00,2025-07-27T00:00:00+03:00,187,still,,,,,pending,
041__bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b__2025-07-27,041,bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b,2025-07-27,2025-07-27T00:00:00+03:00,2025-07-28T00:00:00+03:00,227,still,,,,,pending,
041__bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b__2025-07-28,041,bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b,2025-07-28,2025-07-28T00:00:00+03:00,2025-07-29T00:00:00+03:00,156,still,,,,,pending,
041__bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b__2025-07-29,041,bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b,2025-07-29,2025-07-29T00:00:00+03:00,2025-07-30T00:00:00+03:00,389,still,,,,,pending,
041__bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b__2025-07-30,041,bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b,2025-07-30,2025-07-30T00:00:00+03:00,2025-07-31T00:00:00+03:00,255,still,,,,,pending,
041__bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b__2025-07-31,041,bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b,2025-07-31,2025-07-31T00:00:00+03:00,2025-08-01T00:00:00+03:00,586,still,,,,,pending,
041__bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b__2025-08-01,041,bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b,2025-08-01,2025-08-01T00:00:00+03:00,2025-08-02T00:00:00+03:00,549,still,,,,,pending,
041__bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b__2025-08-02,041,bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b,2025-08-02,2025-08-02T00:00:00+03:00,2025-08-03T00:00:00+03:00,169,still,,,,,pending,
041__bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b__2025-08-03,041,bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b,2025-08-03,2025-08-03T00:00:00+03:00,2025-08-04T00:00:00+03:00,381,still,,,,,pending,
041__bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b__2025-08-04,041,bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b,2025-08-04,2025-08-04T00:00:00+03:00,2025-08-05T00:00:00+03:00,190,still,,,,,pending,
041__bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b__2025-08-05,041,bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b,2025-08-05,2025-08-05T00:00:00+03:00,2025-08-06T00:00:00+03:00,187,still,,,,,pending,
041__bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b__2025-08-06,041,bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b,2025-08-06,2025-08-06T00:00:00+03:00,2025-08-07T00:00:00+03:00,175,still,,,,,pending,
041__bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b__2025-08-07,041,bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b,2025-08-07,2025-08-07T00:00:00+03:00,2025-08-08T00:00:00+03:00,626,unknown,,,,,pending,
041__bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b__2025-08-08,041,bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b,2025-08-08,2025-08-08T00:00:00+03:00,2025-08-09T00:00:00+03:00,74,still,,,,,pending,
041__bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b__2025-08-09,041,bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b,2025-08-09,2025-08-09T00:00:00+03:00,2025-08-10T00:00:00+03:00,104,still,,,,,pending,
041__bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b__2025-08-10,041,bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b,2025-08-10,2025-08-10T00:00:00+03:00,2025-08-11T00:00:00+03:00,306,still,,,,,pending,
041__bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b__2025-08-11,041,bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b,2025-08-11,2025-08-11T00:00:00+03:00,2025-08-12T00:00:00+03:00,84,still,,,,,pending,
041__bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b__2025-08-12,041,bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b,2025-08-12,2025-08-12T00:00:00+03:00,2025-08-13T00:00:00+03:00,130,still,,,,,pending,
041__bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b__2025-08-13,041,bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b,2025-08-13,2025-08-13T00:00:00+03:00,2025-08-14T00:00:00+03:00,136,still,,,,,pending,
041__bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b__2025-08-14,041,bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b,2025-08-14,2025-08-14T00:00:00+03:00,2025-08-15T00:00:00+03:00,264,still,,,,,pending,
041__bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b__2025-08-15,041,bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b,2025-08-15,2025-08-15T00:00:00+03:00,2025-08-16T00:00:00+03:00,213,still,,,,,pending,
041__bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b__2025-08-16,041,bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b,2025-08-16,2025-08-16T00:00:00+03:00,2025-08-17T00:00:00+03:00,96,still,,,,,pending,
041__bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b__2025-08-17,041,bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b,2025-08-17,2025-08-17T00:00:00+03:00,2025-08-18T00:00:00+03:00,180,still,,,,,pending,
041__bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b__2025-08-18,041,bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b,2025-08-18,2025-08-18T00:00:00+03:00,2025-08-19T00:00:00+03:00,300,still,,,,,pending,
041__bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b__2025-08-19,041,bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b,2025-08-19,2025-08-19T00:00:00+03:00,2025-08-20T00:00:00+03:00,88,still,,,,,pending,
041__bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b__2025-08-20,041,bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b,2025-08-20,2025-08-20T00:00:00+03:00,2025-08-21T00:00:00+03:00,202,still,,,,,pending,
041__bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b__2025-08-21,041,bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b,2025-08-21,2025-08-21T00:00:00+03:00,2025-08-22T00:00:00+03:00,311,vehicle,,,,,pending,
041__bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b__2025-08-22,041,bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b,2025-08-22,2025-08-22T00:00:00+03:00,2025-08-23T00:00:00+03:00,74,still,,,,,pending,
041__bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b__2025-08-23,041,bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b,2025-08-23,2025-08-23T00:00:00+03:00,2025-08-24T00:00:00+03:00,154,still,,,,,pending,
041__bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b__2025-08-24,041,bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b,2025-08-24,2025-08-24T00:00:00+03:00,2025-08-25T00:00:00+03:00,436,still,,,,,pending,
041__bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b__2025-08-25,041,bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b,2025-08-25,2025-08-25T00:00:00+03:00,2025-08-26T00:00:00+03:00,58,still,,,,,pending,
041__bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b__2025-08-26,041,bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b,2025-08-26,2025-08-26T00:00:00+03:00,2025-08-27T00:00:00+03:00,174,still,,,,,pending,
041__bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b__2025-08-28,041,bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b,2025-08-28,2025-08-28T00:00:00+03:00,2025-08-29T00:00:00+03:00,29,still,,,,,pending,
