repeat,fold,feature,slope,selected,coefficient_constraint
10,1,activity_transition_count,0.8050000000000054,False,not selected
10,1,activity_unknown_fraction,-0.045000000000003634,False,not selected
10,1,median_unlocked_session_duration_seconds,-1.4000000000000017,True,<= 0
10,1,screen_active_hour_count,0.6499999999999955,False,not selected
10,1,screen_event_count,1.015000000000012,False,not selected
10,1,screen_off_event_count,1.1150000000000098,False,not selected
10,1,screen_on_event_count,0.6999999999999917,False,not selected
10,1,screen_transition_count,-0.8699999999999924,False,not selected
10,1,screen_unlock_event_count,2.024999999999995,True,>= 0
10,1,telephony_event_count,0.9299999999999973,False,not selected
