device_id,n_rows,Subject_ID_D
e3545a49-266b-4584-8f56-9b1a952364f0,8,NOT_MAPPED
063f70ac-1cc0-474a-928b-6f0d8906a80b,7,NOT_MAPPED
19741995-3eec-41de-92b8-144d31140f9c,7,NOT_MAPPED
4048a8c4-c3d0-4c8c-b4bc-31eaa76687a2,7,115
62776eb5-34c3-4ad9-84a0-425b36de1c64,7,NOT_MAPPED
81b8ca3a-f9ee-47ef-9ea4-103d9d557ca2,7,NOT_MAPPED
93964a34-bd09-4904-a00e-c4ef5d4bf1fc,7,NOT_MAPPED
99705447-1050-429c-8e81-b1165030bfae,7,NOT_MAPPED
a25fb779-75b5-4a9d-8806-550883dc6ac1,7,NOT_MAPPED
c07f3fef-4eef-4fe6-82d5-3c299727899b,7,NOT_MAPPED
d5692deb-b412-41e2-a0fa-da8de8a021c9,7,NOT_MAPPED
0b651dd0-e43e-4732-8057-195b36bb18c8,6,NOT_MAPPED
6a8fc0cd-fd98-432d-9948-06f76c86f75b,6,NOT_MAPPED
8e18e633-1cf5-47c3-a6b5-be681f1512a3,6,NOT_MAPPED
b028df8b-37de-4cd1-8276-15764f6d508f,6,NOT_MAPPED
bbe2e093-feda-447b-a655-2ed041808ade,6,NOT_MAPPED
c1c2e60f-1f4f-408a-89f6-bce194c9571d,6,NOT_MAPPED
d1bbaca1-8b96-4038-86a1-61a101bcf5f5,6,NOT_MAPPED
d4731001-92be-4b3f-966e-6ae0f94ed4f0,6,NOT_MAPPED
d74a744a-f92c-4282-8328-b2e400e099e3,6,NOT_MAPPED
e2e3e0aa-1df1-4e3b-8e42-d046c42c6c83,6,NOT_MAPPED
f34c5be7-b3bb-405f-9554-5f2451a4ef65,6,NOT_MAPPED
fb21e05e-4b21-4986-89b4-e152675a1456,6,NOT_MAPPED
095fbd30-b71a-4f70-98dc-2dee5988b3cc,5,NOT_MAPPED
12fada43-7fb7-4147-9e3b-1cb07f3cbf3e,5,NOT_MAPPED
142173b2-28c2-4b92-bc0c-05ae21bfa00c,5,NOT_MAPPED
2f4da3aa-15b5-4b6f-b975-cd04c6eac8fa,5,NOT_MAPPED
337ecb41-5629-4c25-ae6d-d746b8906a48,5,NOT_MAPPED
49080ad6-377f-4176-ba69-5ffd26ad90f9,5,NOT_MAPPED
512dacd2-0802-474e-bef6-17de7d5993c0,5,NOT_MAPPED
592b19c1-8821-4f2e-8f97-fd41880d4434,5,NOT_MAPPED
651bd15a-a7a5-46b0-b2e1-2a63eedf946e,5,NOT_MAPPED
74ea375b-2378-4ec9-88b1-5fe813e5ef67,5,NOT_MAPPED
78dd83eb-6d86-4ca7-bb6a-9f2f65e86cef,5,NOT_MAPPED
8ae5390c-c8fd-41d0-b47b-bfde7eb1714f,5,010
9e01ea94-cdaf-4198-8c42-38a1b1757646,5,NOT_MAPPED
a9602601-8a67-4bd0-a4e9-5c4ba3cffbfc,5,NOT_MAPPED
b4d6c45b-7938-4a8e-9d55-492b67e834f1,5,NOT_MAPPED
c54eb7d4-51b3-4211-9148-0a337b4cf3b4,5,NOT_MAPPED
c54f4309-a023-419c-89d5-95c2984f04f9,5,NOT_MAPPED
d64596ce-3601-4fc3-8e0e-e3ad2fc72ddd,5,NOT_MAPPED
e236f57d-78fd-4ed5-9714-9dff6d9110d2,5,NOT_MAPPED
ea6caf80-6486-41f4-8991-8158f3062b24,5,NOT_MAPPED
f2682971-42ee-4500-870b-848c3fa9303c,5,NOT_MAPPED
024233a1-52ef-43f5-a1c8-6052a2050d97,4,NOT_MAPPED
09bfcf5f-8088-4152-a3fd-a37244b9015d,4,NOT_MAPPED
22a42cf0-7634-4582-b85b-bbf467738152,4,NOT_MAPPED
257b7c96-c122-4870-bf2d-d2758cf9aa1f,4,NOT_MAPPED
410ede9e-039c-4f49-94aa-b44a19fb63e6,4,NOT_MAPPED
4af11c37-d18c-417f-8476-2900cc5084fe,4,NOT_MAPPED
5013dc15-16ee-47df-876b-349a95732edb,4,087
5424b404-a8d3-457e-8f3d-fa50731c7838,4,NOT_MAPPED
57696582-7b21-49d4-884b-4fef02c81a3a,4,NOT_MAPPED
5e65dbf0-66a2-44e7-a3e2-7a61deafd889,4,NOT_MAPPED
84b0b2f8-f2ca-4351-9c83-9885bd485cf8,4,NOT_MAPPED
880c2487-fae0-4049-a389-4f2ab4d62535,4,NOT_MAPPED
99e3dd94-abc5-46cd-ac3f-636c1f72f8e0,4,NOT_MAPPED
ac3de306-e5e5-4944-86ae-d9dcb463248a,4,NOT_MAPPED
ae0e30f9-18b9-489d-af4f-bb0f3bfaaf69,4,NOT_MAPPED
afba0fdb-2534-49b6-a3fc-c9fc17526572,4,NOT_MAPPED
b1c0c75b-30cb-47dd-be47-808323ce448b,4,NOT_MAPPED
bc1387bb-0377-4ecb-8eee-1ce488bb1562,4,NOT_MAPPED
bef06ae4-95f8-4350-9c3b-e0178039913c,4,NOT_MAPPED
c6f88504-4c63-46da-8ae6-e53c987adcf3,4,NOT_MAPPED
dd4d0674-8945-41d1-8581-64326e1a79e9,4,NOT_MAPPED
