repeat,fold,feature,gradient_weight,extra_weight
1,5,touch_scroll_direction_change_count,1.1209377193853165,0.1209377193853165
1,5,touch_scroll_event_count,1.0613726121544778,0.06137261215447776
1,5,touch_scroll_index_change_median,1.00315924235732,0.0031592423573199024
1,5,touch_unique_app_count,1.1639619676601902,0.16396196766019022
2,1,app_foreground_event_count,1.1323485473861867,0.13234854738618673
2,1,app_use_diversity,1.1121120275600407,0.11211202756004068
2,1,unique_foreground_apps,1.0557811816670406,0.0557811816670406
2,1,gsm_cell_transition_count,1.0174056345306506,0.017405634530650582
2,1,unique_gsm_cell_count,1.0455130814384808,0.04551308143848076
2,1,unique_gsm_lac_count,1.014717453486037,0.014717453486037035
2,1,keyboard_deletion_event_count,1.0529273876424472,0.0529273876424472
2,1,keyboard_inter_event_interval_iqr_ms,1.0940176579515533,0.09401765795155326
2,1,keyboard_long_pause_count_2s,1.0318917802456369,0.03189178024563688
2,1,keyboard_median_inter_event_interval_ms,1.209026520539855,0.20902652053985493
2,1,keyboard_typing_burst_count,1.1092138295939473,0.10921382959394732
2,1,message_distinct_event_count,1.186125085901526,0.186125085901526
2,1,outgoing_message_count,1.0280293340331301,0.028029334033130127
2,1,activity_active_hour_count,1.1950911469169962,0.19509114691699625
2,1,activity_state_diversity,1.0802770919033873,0.08027709190338728
2,1,activity_still_fraction,1.0794111816985867,0.07941118169858674
2,1,activity_transition_count,1.1029369323391887,0.10293693233918866
2,1,activity_unknown_fraction,1.1244024327563502,0.12440243275635021
2,1,median_unlocked_session_duration_seconds,1.0221870653672354,0.02218706536723536
2,1,night_screen_event_count,1.1121589234071625,0.11215892340716249
2,1,screen_active_hour_count,1.204887871489509,0.20488787148950904
2,1,screen_event_count,1.0403008038700947,0.040300803870094715
2,1,screen_off_event_count,1.0205110675050395,0.020511067505039504
2,1,screen_on_event_count,1.0190398060670902,0.019039806067090215
2,1,screen_transition_count,1.1585622244585854,0.15856222445858537
2,1,screen_unlock_event_count,1.0875168795913326,0.08751687959133259
2,1,telephony_event_count,1.0471749172917943,0.04717491729179435
2,1,telephony_mobile_data_enabled_fraction,1.2243115798100999,0.22431157981009986
2,1,telephony_network_type_diversity,1.0418230697176716,0.04182306971767158
2,1,touch_active_hour_count,1.1326888359247873,0.1326888359247873
2,1,touch_app_diversity,1.0138311923196426,0.013831192319642582
2,1,touch_click_event_count,1.0867372669926025,0.08673726699260254
2,1,touch_distinct_event_count,1.1303188940792155,0.13031889407921549
